rank,topic,url,ease_of_reading,sentence_level_sentiment,positive_sentiment,negative_sentiment,sentence_level_objectivity,bias,bias_label,credibility,trust_metric,google_page_rank,alexa_reach_rank,domain,content_length
13,GunDebate,https://www.vice.com/en_us/article/k7ejga/gun-lovers-are-having-a-huge-i-told-you-so-moment-with-the-coronavirus-outbreak,40.0,12.27,9.990994124922697,2.283549783549783,59.37,100,Left,100.0,59.0,8,122.0,vice.com,6038
14,GunDebate,https://www.aljazeera.com/news/2020/03/simple-guide-understanding-amendment-200308200805790.html,40.0,9.89,6.99939487036261,2.8897849462365595,66.0,50,Partially Left,82.5,73.0,8,nan,aljazeera.com,5092
15,GunDebate,https://www.fastcompany.com/90471667/how-wikipedia-volunteers-became-the-webs-best-weapon-against-misinformation,80.0,17.86,13.678373299928417,4.180794162093374,60.56,100,Left,87.5,64.0,8,2064.0,fastcompany.com,24164
16,GunDebate,https://www.usatoday.com/story/news/politics/elections/2020/03/10/joe-biden-bernie-sanders-spar-over-trade-entitlements-guns-and-iraq/4965512002/,80.0,13.91,9.483539209832312,4.429666119321291,68.88,100,Left,100.0,84.0,8,363.0,usatoday.com,21404
17,GunDebate,https://www.usatoday.com/story/news/politics/elections/2020/03/19/tulsi-gabbard-ends-presidential-campaign/2009989001/,80.0,18.09,16.239971139971143,1.8511904761904765,73.42,100,Right,100.0,84.0,8,363.0,usatoday.com,4523
18,GunDebate,http://globalnews.ca/news/6659018/biden-sanders-michigan-primary-results/,80.0,12.16,9.274670907323971,2.8819444444444446,64.93,100,Left,nan,nan,nan,nan,globalnews.ca,6137
19,GunDebate,https://www.theatlantic.com/politics/archive/2020/04/coronavirus-climate-change-policy-primary/609280/,80.0,14.91,12.15844671201814,2.748677248677249,67.66,100,Right,92.5,79.0,8,1360.0,theatlantic.com,8762
20,GunDebate,https://www.politico.com/news/2020/03/16/biden-sanders-debate-coronavirus-pandemic-131538,80.0,19.03,15.986533656672542,3.0416666666666665,63.49,100,Right,100.0,74.0,8,941.0,politico.com,4335
21,GunDebate,https://www.aol.com/article/news/2020/03/10/biden-snaps-at-michigan-auto-worker-over-guns-curses-at-him/23945913/,80.0,8.13,6.167469152163029,1.966089466089466,83.68,100,Left,90.0,85.0,9,349.0,aol.com,15094
22,GunDebate,https://news.yahoo.com/know-coronavirus-105829148.html,80.0,7.2,4.971590909090909,2.2265625,73.8,0,Center,87.5,95.0,8,8.0,news.yahoo.com,4001
23,GunDebate,https://time.com/5813053/tiger-king-netflix-where-are-they-now/,80.0,17.88,17.825937950937952,0.05681818181818182,60.28,50,Partially Left,95.0,64.0,8,1028.0,time.com,5666
24,GunDebate,https://www.psychologytoday.com/ca/blog/youth-in-disordered-world/202003/the-multi-layered-meaning-gun-ownership,80.0,13.84,9.476739926739928,4.360622710622711,62.14,100,Right,80.0,48.0,8,963.0,psychologytoday.com,6714
25,GunDebate,https://www.ign.com/articles/star-wars-new-han-solo-greedo-argument-trumps-all-others,80.0,14.35,7.22042748917749,7.127600408850408,65.0,100,Left,nan,nan,nan,nan,ign.com,3370
26,GunDebate,https://www.reuters.com/article/us-health-coronavirus-bulgaria-idUSKBN2172DK,80.0,8.66,7.516233766233767,1.1410984848484849,75.36,50,Partially Left,100.0,87.0,9,544.0,reuters.com,2265
27,GunDebate,https://news.yahoo.com/michigan-primary-could-break-sanders-043505807.html,80.0,12.17,8.924891774891774,3.2405122655122653,66.13,100,Right,87.5,95.0,8,8.0,news.yahoo.com,7416
28,GunDebate,https://indianexpress.com/article/india/madhya-pradesh-crisis-kamal-nath-now-congress-moves-sc-new-roll-of-dice-trust-or-no-trust-vote-6319524/,80.0,11.2,7.902298850574714,3.2974137931034484,70.71,0,Center,nan,nan,nan,nan,indianexpress.com,3517
29,GunDebate,https://www.npr.org/2020/03/27/822873078/officials-debate-whether-gun-stores-are-essential-during-coronavirus-outbreak,100.0,6.92,0.4166666666666667,6.50297619047619,79.72,50,Partially Left,100.0,84.0,8,521.0,npr.org,4717
30,GunDebate,https://deadspin.com/major-golf-events-are-being-cancelled-everywhere-but-s-1842709695,80.0,14.92,11.70013667942999,3.2158911813167137,62.35,50,Partially Left,90.0,51.0,8,nan,deadspin.com,5826
31,GunDebate,https://www.politico.com/news/2020/03/28/joe-biden-plan-to-court-young-progressives-151787,40.0,6.28,5.220734126984127,1.0565476190476188,80.49,100,Left,100.0,74.0,8,941.0,politico.com,4013
32,GunDebate,https://www.usatoday.com/story/news/health/2020/03/26/ny-nurses-treating-coronavirus-dont-have-masks-safety-equipment/2914417001/,40.0,12.82,8.9856949779485,3.8304778163933086,67.71,100,Right,100.0,84.0,8,363.0,usatoday.com,10091
33,GunDebate,https://gothamist.com/news/what-life-looks-for-one-3600-homeless-people-living-nyc-streets,80.0,13.89,11.541685072297318,2.3485584710074514,73.28,50,Partially Right,nan,nan,nan,nan,gothamist.com,9686
34,GunDebate,https://indianexpress.com/article/world/biden-and-sanders-criticize-trump-on-coronavirus-tout-their-own-crisis-leadership-6316303/,40.0,10.69,9.302380952380954,1.388888888888889,76.58,0,Center,nan,nan,nan,nan,indianexpress.com,4926
35,GunDebate,http://globalnews.ca/news/6681754/us-coronavirus-outbreak-march-2020/,80.0,15.91,14.289637445887445,1.6213878713878713,64.09,100,Left,nan,nan,nan,nan,globalnews.ca,8891
36,GunDebate,https://www.bradford-delong.com/2020/03/german-lopez-_virginias-gun-control-bills-the-backlash-against-them-explained_-aas-harvard-injury-control-rese.html,80.0,8.99,5.231601731601733,3.753968253968254,50.02,100,Left,nan,nan,nan,nan,bradford-delong.com,273
37,GunDebate,https://www.salon.com/2020/03/16/bernie-was-right-to-stay-in-for-the-debate--but-after-tuesday-hes-likely-done/,80.0,19.73,16.592901416765056,3.133131914381914,58.23,100,Left,82.5,70.0,8,4163.0,salon.com,7071
38,GunDebate,https://news.yahoo.com/spit-yelled-attacked-chinese-americans-185127180.html,80.0,12.39,7.652310924369747,4.734477124183007,70.7,50,Partially Right,87.5,95.0,8,8.0,news.yahoo.com,9495
39,GunDebate,https://www.aljazeera.com/news/2020/03/biden-sanders-tear-trump-coronavirus-response-200315233758673.html,40.0,10.86,10.07900132275132,0.7777777777777778,77.3,100,Right,82.5,73.0,8,nan,aljazeera.com,5198
40,GunDebate,https://www.spiked-online.com/2020/03/06/how-woke-illiberalism-is-killing-the-academy/,40.0,13.73,9.63959238185723,4.093489706113468,61.75,100,Right,nan,nan,nan,nan,spiked-online.com,22366
41,GunDebate,https://sanfrancisco.cbslocal.com/2020/03/20/coronavirus-castro-valley-gun-store-shut-owner-essential-business/,80.0,11.53,7.632653061224488,3.899470899470899,72.18,50,Partially Left,100.0,65.0,8,9372.0,sanfrancisco.cbslocal.com,3026
42,GunDebate,https://www.youtube.com/watch?v=qks0Ytq8Lqg,80.0,29.69,19.975327812284334,9.71497584541063,55.25,100,Right,nan,nan,nan,nan,youtube.com,2468
43,GunDebate,https://www.vice.com/en_us/article/pkeq4k/why-30-50-feral-hogs-went-viral-after-two-mass-tragedies-v27n1,80.0,15.91,9.46706894526662,6.44724375538329,58.57,100,Left,100.0,59.0,8,122.0,vice.com,9784
44,GunDebate,https://www.buzzfeednews.com/article/henrygomez/joe-biden-democratic-primary-results-bernie-sanders-michigan,80.0,12.12,9.265718193843195,2.8572530864197527,71.83,100,Left,nan,nan,nan,nan,buzzfeednews.com,8378
45,GunDebate,https://news.trust.org/item/20200407102059-6wcj7,80.0,14.03,8.155814093314092,5.873015873015874,67.66,50,Partially Left,nan,nan,nan,nan,news.trust.org,5367
46,GunDebate,https://www.abc.net.au/news/2020-03-12/nsw-premier-defends-ministers-during-senate-budget-estimates/12050270,80.0,21.08,6.4930555555555545,14.591049382716047,72.93,50,Partially Left,nan,nan,nan,nan,abc.net.au,3103
47,GunDebate,https://www.realclearpolitics.com/articles/2020/03/12/coronavirus_is_starting_gun_for_biden-trump_debates.html,80.0,12.39,8.072916666666666,4.31223544973545,70.25,100,Left,100.0,38.0,7,nan,realclearpolitics.com,7913
48,GunDebate,https://www.nbcnews.com/politics/2020-election/5-takeaways-democratic-debate-joe-biden-promises-woman-vp-n1160001,100.0,0.0,0.0,0.0,100.0,100,Right,100.0,78.0,8,581.0,nbcnews.com,5279
49,GunDebate,https://fusion.tv/story/216609/shaka-senghor-solitary-confinement/,80.0,13.41,10.198914080270011,3.2082940991839304,72.57,50,Partially Left,nan,nan,nan,nan,fusion.tv,6789
50,GunDebate,https://www.advocate.com/election/2020/3/15/joe-biden-pledges-pick-woman-vice-president,80.0,14.33,10.315656565656564,4.01388888888889,72.2,100,Right,87.5,57.0,7,nan,advocate.com,1890
52,GunDebate,https://www.snopes.com/ap/2020/04/01/gun-background-checks-smash-records-amid-coronavirus-fears/,80.0,16.34,14.463414937552871,1.8760262725779968,57.15,100,Right,87.5,72.0,8,2598.0,snopes.com,4924
54,GunDebate,http://nymag.com/intelligencer/2020/04/the-coronavirus-ushered-in-boom-times-for-gun-sales.html,80.0,7.45,6.163194444444445,1.2825520833333335,81.47,100,Left,75.0,51.0,8,1822.0,nymag.com,2733
55,GunDebate,https://blogs.scientificamerican.com/observations/the-poor-and-marginalized-will-be-the-hardest-hit-by-coronavirus/,80.0,14.14,11.71700521700522,2.419871794871795,68.98,100,Right,100.0,72.0,8,3559.0,blogs.scientificamerican.com,6704
56,GunDebate,https://howappealing.abovethelaw.com/2020/04/06/,80.0,5.84,3.166743970315399,2.676799886621315,86.12,50,Partially Left,82.5,30.0,7,23560.0,howappealing.abovethelaw.com,3254
57,GunDebate,https://www.thetruthaboutguns.com/theres-nothing-common-sense-about-common-sense-gun-control-laws/,80.0,10.98,7.38061029009305,3.601190476190476,73.33,100,Right,75.0,24.0,6,32010.0,thetruthaboutguns.com,4909
59,GunDebate,https://www.washingtonpost.com/nation/2020/03/25/essential-business-guns-dispensaries/,100.0,5.06,5.056818181818181,0.0,90.35,50,Partially Left,100.0,87.0,8,239.0,washingtonpost.com,5563
60,GunDebate,https://news.yahoo.com/joe-biden-gets-heated-gun-192420592.html,80.0,10.18,5.864435864435865,4.313063063063064,76.88,100,Right,87.5,95.0,8,8.0,news.yahoo.com,5563
61,GunDebate,https://www.cbsnews.com/news/2020-daily-trail-markers-rallies-canceled-and-live-debate-audience-called-off-amid-coronavirus-outbreak-2020-03-10/,80.0,10.73,9.814401455026456,0.920138888888889,77.71,100,Right,95.0,71.0,8,843.0,cbsnews.com,5760
62,GunDebate,https://theintercept.com/2020/03/17/biden-fact-check-social-security-bankruptcy/,80.0,14.91,10.141559829059828,4.768772893772892,74.25,100,Right,87.5,45.0,8,6977.0,theintercept.com,7246
63,GunDebate,https://dailycaller.com/2020/03/24/politifact-determined-to-get-it-wrong-on-joe-biden-and-gun-confiscation/,80.0,10.53,9.532380952380953,1.0,73.11,100,Right,70.0,45.0,8,797.0,dailycaller.com,3612
64,GunDebate,https://www.reuters.com/article/us-health-coronavirus-surfing-idUSKBN21P1HA,40.0,14.16,8.804671717171715,5.358187134502925,67.37,50,Partially Left,100.0,87.0,9,544.0,reuters.com,5297
65,GunDebate,https://harpers.org/2020/04/good-guys-with-guns-socialist-rife-association/,40.0,18.74,3.4995791245791246,15.238095238095239,67.1,100,Right,82.5,nan,7,78431.0,harpers.org,1847
66,GunDebate,https://www.thedailybeast.com/covid-19-coronavirus-pandemic-marches-forward-while-joe-biden-and-bernie-sanders-look-backward,80.0,10.79,4.622227255948186,6.169537987851941,68.28,100,Right,100.0,48.0,8,1204.0,thedailybeast.com,7369
67,GunDebate,https://howappealing.abovethelaw.com/2020/03/25/,80.0,4.35,3.483270202020202,0.8638468013468013,77.12,50,Partially Right,82.5,30.0,7,23560.0,howappealing.abovethelaw.com,1582
68,GunDebate,https://www.rollingstone.com/movies/movie-reviews/the-hunt-movie-review-964480/,80.0,16.3,14.908354010488162,1.3951800232288036,62.6,100,Left,90.0,75.0,8,1728.0,rollingstone.com,6530
69,GunDebate,https://www.thetruthaboutguns.com/biden-repeats-the-same-lies-about-gun-manufacturer-liability-again/,80.0,12.48,6.81712962962963,5.666666666666668,65.89,100,Right,75.0,24.0,6,32010.0,thetruthaboutguns.com,3134
70,GunDebate,https://www.vice.com/en_us/article/4agmmw/millennial-culture-isnt-youth-culture-anymore,40.0,15.88,11.692663958424827,4.191765480895916,61.81,100,Left,100.0,59.0,8,122.0,vice.com,12386
71,GunDebate,https://www.washingtontimes.com/news/2020/mar/8/not-going-away-virginia-tech-families-fight-for-gu/,80.0,11.32,8.710969817219818,2.6059027777777777,73.7,50,Partially Right,80.0,72.0,8,5443.0,washingtontimes.com,9222
72,GunDebate,https://www.thetruthaboutguns.com/5-short-training-videos-every-new-gun-owner-should-watch/,80.0,21.84,20.402656643465466,1.4344226579520696,48.97,100,Right,75.0,24.0,6,32010.0,thetruthaboutguns.com,1746
73,GunDebate,https://www.ajc.com/news/state--regional-govt--politics/live-updates-kemp-address-coronavirus-response-town-hall/RUXSgDFek6SZSpJLkUP1gN/,80.0,12.69,9.352409801377688,3.3378082374642006,67.09,50,Partially Left,100.0,69.0,8,4771.0,ajc.com,15518
74,GunDebate,https://www.rt.com/usa/482766-biden-michigan-voter-fight/,40.0,12.23,11.185515873015873,1.0416666666666665,70.47,100,Right,32.5,68.0,8,261.0,rt.com,1842
75,GunDebate,https://www.propublica.org/article/the-state-department-uses-a-watchlist-to-regulate-gun-exports-commerce-just-got-some-of-that-power-but-hasnt-gotten-the-whole-list,40.0,15.06,9.694995319995321,5.364114114114115,58.8,50,Partially Left,100.0,45.0,7,16816.0,propublica.org,6963
76,GunDebate,https://www.fox8live.com/2020/03/13/latest-arizona-news-sports-business-entertainment-am-mst/,100.0,32.13,15.8,16.333333333333332,53.97,100,Right,nan,nan,nan,nan,fox8live.com,5383
77,GunDebate,https://www.wtvm.com/2020/03/13/latest-arizona-news-sports-business-entertainment-am-mst/,100.0,32.13,15.8,16.333333333333332,53.97,100,Right,nan,nan,nan,nan,wtvm.com,5383
78,GunDebate,https://news.yahoo.com/biden-snaps-construction-worker-during-174347751.html,80.0,10.0,7.646604938271604,2.357804232804233,75.15,100,Right,87.5,95.0,8,8.0,news.yahoo.com,1783
79,GunDebate,https://nationalinterest.org/blog/buzz/fact-united-states-has-more-guns-citizens-136162,80.0,17.5,15.090034801799511,2.405773420479303,55.19,100,Left,nan,nan,nan,nan,nationalinterest.org,6764
80,GunDebate,https://finance.yahoo.com/news/gun-background-checks-smash-records-214911130.html,40.0,15.29,13.107469787157289,2.1862599206349205,60.27,100,Right,87.5,95.0,8,8.0,finance.yahoo.com,4497
81,GunDebate,https://www.bostonglobe.com/2020/03/09/nation/major-gun-safety-group-endorses-joe-bidens-presidential-bid/,40.0,19.31,13.532645502645504,5.777777777777779,69.89,50,Partially Left,100.0,63.0,8,4624.0,bostonglobe.com,3204
82,GunDebate,https://news.yahoo.com/elbow-bump-nod-coronavirus-talk-021019798.html,80.0,15.88,14.908706884513338,0.967741935483871,66.15,100,Right,87.5,95.0,8,8.0,news.yahoo.com,9347
84,GunDebate,https://news.yahoo.com/pro-gun-worker-biden-said-184041176.html,80.0,12.58,9.163566468253967,3.412853422619048,69.56,100,Right,87.5,95.0,8,8.0,news.yahoo.com,3759
85,GunDebate,https://deadline.com/2020/03/joe-biden-bernie-sanders-democratic-primary-1202878462/,80.0,19.31,17.364478114478114,1.9444444444444444,52.26,100,Right,87.5,44.0,8,2226.0,deadline.com,2864
86,GunDebate,https://www.cbc.ca/news/world/biden-presumptive-nominee-1.5493160,80.0,15.56,11.4795197740113,4.077212806026365,67.74,100,Right,100.0,84.0,8,882.0,cbc.ca,5954
87,GunDebate,https://www.nbcnews.com/politics/2020-election/progressive-group-pressures-sanders-biden-call-ending-filibuster-n1153696,100.0,0.0,0.0,0.0,100.0,100,Right,100.0,78.0,8,581.0,nbcnews.com,2462
88,GunDebate,https://tvline.com/2020/03/30/joe-exotic-casting-poll-tiger-king-vote-actors-list/,80.0,10.35,8.961844793013624,1.38823297914207,61.05,100,Right,nan,nan,nan,nan,tvline.com,1483
89,GunDebate,https://www.bostonglobe.com/2020/04/01/business/gun-background-checks-smash-records-amid-coronavirus-fears/,80.0,16.98,15.426754315643207,1.5520282186948853,57.68,50,Partially Left,100.0,63.0,8,4624.0,bostonglobe.com,3787
90,GunDebate,https://people.com/movies/harry-potter-reunion-tom-felton-jason-isaacs-coronavirus/,80.0,12.73,9.777696969696969,2.953896103896104,73.03,100,Left,75.0,46.0,8,1004.0,people.com,3508
91,GunDebate,https://www.dailydot.com/debug/joe-biden-factory-worker-full-of-shit/,80.0,14.35,7.230810234541578,7.123134328358208,69.66,100,Left,90.0,36.0,8,4033.0,dailydot.com,5528
92,GunDebate,https://www.vox.com/2020/3/7/21166643/bernie-sanders-primary-map,80.0,22.25,18.349573450805842,3.9046501229599824,58.42,100,Right,100.0,53.0,8,837.0,vox.com,10483
93,GunDebate,https://www.autostraddle.com/democratic-debate-11-sanders-and-biden-vie-for-leadership-points-in-first-post-corona-debate/,80.0,14.45,11.437266313932978,3.0105820105820102,65.49,100,Right,nan,nan,nan,nan,autostraddle.com,11780
94,GunDebate,https://dailycaller.com/2020/03/11/jerry-wayne-joe-biden-gun-control-michigan/,80.0,12.31,12.219742063492063,0.09263392857142855,74.51,100,Right,70.0,45.0,8,797.0,dailycaller.com,2928
95,GunDebate,https://www.spin.com/2020/03/blue-chips-this-month-in-hip-hop/,80.0,20.81,18.414170440032507,2.3910782703886158,65.12,100,Right,nan,nan,nan,nan,spin.com,9440
96,GunDebate,https://www.spin.com/2020/03/blue-chips-this-month-in-indie-hip-hop/,80.0,20.81,18.414170440032507,2.3910782703886158,65.12,100,Right,nan,nan,nan,nan,spin.com,9440
97,GunDebate,https://www.politico.com/news/magazine/2020/03/17/bidens-top-12-running-mates-ranked-134256,80.0,12.82,10.583198444068012,2.2415898111550288,71.35,100,Left,100.0,74.0,8,941.0,politico.com,13857
98,GunDebate,https://www.ign.com/articles/saints-row-3-remastered-preview-the-saints-are-back-but-theres-a-catch,80.0,10.25,3.981331168831169,6.2698412698412715,59.69,100,Left,nan,nan,nan,nan,ign.com,2689
99,GunDebate,https://www.msn.com/en-us/news/world/live-updates-us-life-shuts-down-due-to-coronavirus-as-surgeon-general-warns-we-could-be-italy/ar-BB11eTQt,80.0,13.08,10.103720417796039,2.980286053815466,66.72,100,Left,100.0,81.0,9,46.0,msn.com,100525
100,GunDebate,https://howappealing.abovethelaw.com/2020/03/25/,80.0,4.35,3.483270202020202,0.8638468013468013,77.12,50,Partially Right,82.5,30.0,7,23560.0,howappealing.abovethelaw.com,2590
1,TrumpImpeachment,https://www.cnn.com/2020/03/21/politics/race-for-the-white-house-trump-impeachment-ford-carter-gore-bush/index.html,80.0,16.44,13.993055555555555,2.4462365591397845,68.68,100,Right,100.0,87.0,9,nan,cnn.com,2590
2,TrumpImpeachment,https://www.cnn.com/2020/04/05/politics/atkinson-intelligence-community-watchdog-firing/index.html,80.0,24.2,12.142857142857142,12.053571428571429,62.02,100,Right,100.0,87.0,9,nan,cnn.com,2014
3,TrumpImpeachment,https://mashable.com/article/trish-regan-departs-fox-business-coronavirus/,80.0,11.13,8.187134502923977,2.942982456140351,67.39,100,Left,62.5,75.0,9,nan,mashable.com,1906
4,TrumpImpeachment,https://www.cnn.com/2020/03/07/politics/fiona-hill-russia-putin/index.html,80.0,17.49,17.083333333333332,0.40476190476190466,65.96,100,Right,100.0,87.0,9,nan,cnn.com,2407
6,TrumpImpeachment,https://www.cnn.com/2020/04/02/politics/trump-schumer-letter-politics/index.html,80.0,12.4,10.517676767676768,1.8787878787878785,66.29,100,Right,100.0,87.0,9,nan,cnn.com,3303
7,TrumpImpeachment,http://globalnews.ca/news/6778066/donald-trump-michael-atkinson-fired/,80.0,7.45,4.722222222222223,2.731481481481481,72.82,100,Left,nan,nan,nan,nan,globalnews.ca,3382
8,TrumpImpeachment,https://news.yahoo.com/president-trump-fires-inspector-general-033359675.html,100.0,0.0,0.0,0.0,50.0,100,Left,87.5,95.0,8,8.0,news.yahoo.com,119
9,TrumpImpeachment,https://news.yahoo.com/rep-hakeem-jeffries-trump-not-135748186.html,100.0,16.53,0.0,16.52777777777778,66.25,100,Right,87.5,95.0,8,8.0,news.yahoo.com,273
10,TrumpImpeachment,https://www.theglobeandmail.com/world/us-politics/article-trump-says-he-has-put-defence-production-act-in-gear-to-fight/,80.0,12.9,11.245129870129869,1.6531385281385282,68.95,100,Left,nan,nan,nan,nan,theglobeandmail.com,4038
